,139536,139537,139538,139539,139540,139541,139542,139543,139544,139545,139546,139547,139548,139549,139550,139551,139552,139553,139554,139555,139556,139557,139558,139560,139561,139562,139563,139564,139565,139566,139567,139568,139569,139570,139571,139572,139573,139574,139575,139576,139577,139578,139579,139580,139581,139582,139583,139584,139585,139586,139587,139588,139589,139590
OTU32  ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
OTU33  ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU34  ,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,13,0
OTU35  ,6,0,0,0,6,0,0,4,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,8,8,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,4
OTU36  ,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU37  ,120,108,82,192,137,90,175,99,177,132,117,147,123,115,175,90,51,115,62,77,55,92,61,76,67,50,55,102,58,101,152,155,105,184,185,228,198,158,214,137,100,151,175,159,185,85,49,59,48,73,69,149,188,182
OTU38  ,31,38,23,91,118,57,116,58,29,60,53,72,85,94,80,43,54,81,101,130,89,33,36,38,81,78,47,34,66,74,60,107,65,63,33,22,35,52,58,55,54,147,67,53,47,48,33,39,33,41,53,67,55,52
OTU39  ,175,173,176,447,523,132,266,140,342,33,19,28,419,456,384,0,0,269,352,193,296,175,132,124,66,194,145,712,59,546,817,656,878,315,383,328,1377,1810,3553,594,447,703,171,143,101,249,360,581,232,285,368,307,316,242
OTU40  ,54,52,47,72,68,24,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU41  ,0,0,0,0,0,0,0,0,18,0,0,134,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0
OTU42  ,470,465,434,412,516,113,179,0,0,181,87,274,336,345,377,0,0,0,1138,572,646,118,74,57,0,0,0,804,81,571,745,571,640,0,24,0,1570,1506,1028,531,446,685,0,0,0,614,912,1583,218,614,555,0,0,0
OTU43  ,334,301,258,144,148,48,55,4,49,0,0,15,32,42,39,783,1150,604,18,0,0,45,2,21,225,593,648,515,1024,596,503,295,397,157,149,128,195,169,47,235,225,265,1297,1033,707,112,262,336,131,354,346,351,636,552
OTU44  ,1416,1441,1319,1713,2164,663,3294,3668,7286,240,142,264,4638,5634,4785,5632,12903,15293,6422,1249,2107,2615,1568,1462,907,3002,2449,2996,3722,3848,5042,4796,5524,8323,6834,6330,2500,2562,3070,3502,2832,4382,7646,5440,4456,1678,1575,2149,1599,2386,2426,2371,4433,4167
OTU45  ,63,32,84,58,38,33,96,75,162,39,30,36,42,70,71,11,51,41,77,29,0,31,43,33,26,46,54,72,60,54,151,111,147,158,148,97,126,79,161,64,81,78,97,87,47,25,70,63,55,87,96,56,141,105
OTU46  ,2220,2437,2204,3697,4446,1201,1508,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5582,5965,7224,1256,954,1336,0,0,0,1625,1638,2143,1675,1546,1637,0,20,0
OTU47  ,222,242,252,6109,7120,1916,2945,203,526,0,0,0,18,33,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,79,59,73,0,0,0,0,0,0,52,55,69,0,0,0
OTU48  ,642,637,631,368,411,94,142,0,0,113,39,78,156,241,275,0,0,0,172,184,423,52,55,42,0,0,0,0,0,0,8,17,24,0,0,0,1255,1458,1439,537,498,495,0,0,0,0,0,0,0,0,0,0,0,0
OTU49  ,1043,1093,1017,563,714,127,249,0,0,4,0,0,6,10,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,49,110,0,0,0,0,0,0,96,117,194,37,14,32,0,0,0
OTU50  ,12,12,19,0,0,2,8,18,39,4,12,12,10,30,16,0,0,0,28,18,26,13,14,12,0,0,0,14,0,12,14,7,8,0,0,0,60,66,67,88,38,67,0,0,0,28,4,35,41,23,30,0,2,3
OTU51  ,51,74,0,0,0,0,0,0,0,4,12,11,23,0,3,1,0,2,31,26,27,27,12,16,21,27,16,21,6,18,26,27,0,8,2,2,40,43,0,0,41,28,14,20,30,16,31,0,29,50,8,22,63,4
OTU52  ,10,11,19,9,10,2,7,35,0,26,14,25,25,22,24,2,10,2,27,36,27,54,36,26,9,2,2,14,31,5,31,46,7,8,5,20,3,4,13,11,4,2,0,7,2,19,11,18,40,49,36,14,34,4
OTU53  ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU54  ,4,6,16,47,41,14,80,4,31,27,13,29,12,28,19,49,71,30,40,21,8,25,10,18,21,29,23,8,35,38,8,8,11,55,21,8,12,30,18,26,20,10,65,21,31,11,6,6,23,15,13,31,35,17
OTU55  ,0,0,0,13,13,16,39,14,27,11,14,12,0,18,26,36,0,72,0,0,0,0,0,14,63,35,54,0,0,14,0,0,0,41,41,24,14,0,0,0,0,29,34,41,24,0,0,0,0,0,0,46,40,36
OTU56  ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU57  ,0,0,0,7923,6775,6427,13156,4086,9777,18,0,25,3012,3247,3142,5404,1840,7911,0,0,0,169,72,100,3375,4829,6412,0,0,0,898,857,912,11605,16421,11736,28,33,20,4161,4016,4812,7021,7777,5726,0,0,0,0,0,0,12206,9065,6385
OTU58  ,0,0,0,29,33,29,37,20,61,6,0,6,12,8,8,32,0,13,0,0,0,6,4,2,10,33,4,0,0,0,4,10,4,86,69,45,0,6,6,8,6,8,71,47,35,0,0,0,2,0,0,36,36,47
OTU59  ,0,6,0,12,23,6,4,0,6,7,2,4,21,0,6,14,10,17,0,0,0,13,11,11,4,2,9,0,0,0,2,5,19,2,7,4,8,6,8,12,14,6,10,8,6,4,0,0,4,4,2,10,4,0
OTU60  ,0,3,0,6,25,2,10,0,21,0,2,0,2,4,0,3,0,6,0,0,0,4,4,0,11,30,8,0,0,0,4,2,5,10,14,25,2,13,8,4,4,18,16,20,39,4,0,0,2,2,0,39,21,35
OTU61  ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU62  ,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,10,0,0,0,0,0,0,0,0,0,16,0,0,0
OTU63  ,37,21,31,190,211,106,244,121,242,36,54,66,184,203,167,359,196,331,54,24,34,41,43,64,246,266,265,24,21,25,47,96,22,243,265,201,34,43,30,172,163,152,182,195,165,26,22,9,20,10,20,281,386,297
OTU64  ,116,205,229,513,411,315,507,358,646,336,213,239,374,447,259,832,469,1083,701,285,344,278,275,312,432,362,426,452,518,528,228,393,408,701,568,704,215,411,309,275,260,316,562,791,430,400,375,379,232,271,330,474,490,410
OTU65  ,0,0,0,2,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU66  ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,30,18
OTU67  ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,11,11
OTU68  ,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU69  ,0,0,0,0,0,0,13,24,65,0,0,0,0,0,0,64,30,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,45,27
OTU70  ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,20
OTU71  ,0,0,0,0,0,8,25,23,26,0,0,0,0,0,0,40,29,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,51,40,26
OTU72  ,0,0,0,0,0,2,14,10,34,0,0,0,0,0,0,41,32,16,0,0,0,0,0,0,0,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,0,0,0,0,0,0,0,55,55,32
OTU73  ,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
OTU74  ,0,15,0,18,37,12,50,19,39,0,20,42,0,0,0,20,12,30,0,0,0,0,0,0,24,14,27,0,0,16,14,0,0,14,27,0,23,22,16,28,36,13,30,24,20,22,0,20,25,0,16,24,30,20
OTU75  ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU76  ,517,427,339,670,762,875,1095,279,240,57,135,228,342,317,266,2246,2115,2058,400,101,98,238,325,384,2359,1088,1117,293,286,220,412,631,500,933,927,1100,310,261,134,255,226,279,502,345,297,243,424,516,1711,2116,1450,4401,2433,1501
OTU77  ,0,0,0,0,0,0,23,0,36,0,0,0,0,0,0,215,194,108,0,0,0,0,0,0,127,42,47,0,0,0,0,0,0,35,33,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,51,20
OTU78  ,0,0,0,0,0,0,36,27,75,0,0,0,0,0,0,231,192,215,0,0,0,0,0,0,147,53,52,0,0,0,0,0,0,55,35,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,417,402,276
OTU79  ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,20,26,0,0,0,0,0,0,18,18,22,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,14,25
OTU80  ,6,2,6,6,18,6,38,36,32,4,8,6,3,2,4,29,56,69,4,2,0,4,0,4,62,62,84,0,10,4,2,20,4,54,64,16,4,4,2,8,18,16,48,40,28,0,4,6,6,4,10,57,74,38
OTU81  ,0,0,0,18,0,70,89,33,52,0,0,0,0,0,16,77,46,32,0,0,0,0,0,0,50,0,0,0,0,0,0,0,16,20,16,22,0,0,0,42,30,30,30,26,22,0,0,0,0,26,18,415,211,151
OTU82  ,0,0,0,0,0,0,8,2,2,0,0,0,0,4,6,8,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,0,2,2,0,0,0,0,2,0,6,2,0,0,0,0,0,2,2,4,8,0
OTU83  ,1416,1107,953,538,560,822,984,99,105,957,1102,1147,931,1000,997,521,482,243,4141,1023,895,463,589,713,129,69,126,2193,3714,2574,1295,1426,1467,38,176,54,1815,2054,1784,1331,1139,1226,28,22,38,586,393,433,825,562,522,74,56,32
OTU84  ,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,2,0,0,0,0
OTU85  ,46,11,8,45,32,27,6,16,24,16,17,10,3,27,26,14,41,1,40,30,16,25,4,20,28,16,40,21,20,39,20,11,40,32,23,23,58,22,16,20,36,33,30,40,28,34,24,42,46,22,56,44,12,28
OTU86  ,13191,14036,13415,19645,21115,10788,20140,5084,12144,6269,4630,7225,21105,24796,23519,13419,4029,8977,2632,13225,6368,18802,15434,19505,31286,26460,24490,2434,1671,2199,24471,31457,23435,18611,15674,12866,20767,20570,32980,24038,22479,26061,6337,5433,5209,7198,5126,5658,14245,17874,20382,15550,12237,9471
OTU87  ,12,0,23,8,9,14,38,24,8,50,0,56,43,14,36,49,9,52,0,9,62,22,46,0,144,18,106,0,0,0,67,0,7,16,38,0,0,0,11,28,14,5,10,6,6,28,1,31,0,29,17,0,58,78
OTU88  ,508,463,501,853,929,446,1310,920,1159,5156,3333,4121,6072,5447,5762,5890,4305,9223,11029,5016,2138,4889,5006,6074,4902,4000,2677,3489,2531,4537,839,1053,1105,3245,2393,2819,100,110,152,282,430,332,2177,3479,3534,42,31,8,231,222,241,4476,6131,5074
OTU89  ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0
OTU90  ,657,401,421,119,147,183,294,70,75,1015,1088,1257,778,682,679,1566,1011,1270,1112,362,213,470,653,768,1713,1010,725,884,602,655,77,121,221,622,469,665,76,61,60,78,121,72,453,754,967,0,0,0,15,57,40,375,462,537
OTU91  ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,105,79,0,0,0,0,0,0,14,16,24
OTU92  ,0,25,0,33,25,24,42,16,22,28,41,43,29,48,42,32,61,3,40,14,12,29,41,45,33,8,38,63,79,13,6,26,1,22,26,36,18,16,28,26,16,22,59,82,57,10,15,30,16,22,24,46,27,30
OTU93  ,10,6,0,16,18,3,22,6,10,6,18,11,6,10,6,48,26,12,70,10,2,6,2,2,38,14,22,20,16,28,4,6,8,16,34,24,5,4,6,6,10,8,30,31,47,2,2,10,6,6,4,30,21,28
OTU94  ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,6,14,0,0,0,0,0,0,18,16,12
OTU95  ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,67,0,0,0,0,0,0,34,36,37,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,24,23,22,0,0,0,0,0,0,78,100,28
OTU96  ,0,0,0,0,0,0,24,59,47,0,0,0,0,0,0,186,50,193,0,0,0,0,0,0,289,163,105,0,0,0,0,0,0,680,535,1080,0,0,0,40,37,45,402,389,609,0,0,0,0,0,0,603,655,680
OTU97  ,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,12,5,10,0,0,0,0,0,0,8,2,13,0,0,0,0,0,0,0,4,13,0,0,0,2,2,2,8,0,8,0,0,0,0,0,0,8,8,14
OTU98  ,0,0,0,0,0,50,1104,806,1617,0,0,0,0,0,0,1072,365,2074,0,0,0,0,0,0,964,626,645,0,0,0,0,0,0,299,248,179,0,0,0,0,0,18,198,188,243,0,0,0,0,0,0,1078,804,722
OTU99  ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,30,43,0,0,0,0,0,0,0,0,0
OTU100 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,24,39,133,242,194,0,0,0,0,0,0,195,168,165
OTU101 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
OTU102 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,49,39,0,0,0,0,0,0,42,33,46
OTU103 ,0,0,0,0,0,2,2,2,12,0,0,0,0,0,0,8,14,18,0,0,0,0,0,0,8,10,14,0,0,0,0,0,0,10,10,12,0,0,0,18,28,30,77,93,101,0,0,0,0,0,0,74,45,86
OTU104 ,0,0,0,0,0,18,162,137,231,0,0,0,0,0,0,450,251,329,0,0,0,0,0,0,121,87,92,0,0,0,0,0,0,276,632,638,0,0,0,0,0,0,8,25,51,0,0,0,0,0,0,220,61,77
OTU105 ,304,226,162,331,326,824,994,0,6,189,182,214,101,129,121,25,30,7,179,72,26,57,52,69,14,0,0,81,169,119,25,26,67,28,44,20,407,296,428,62,88,88,0,0,0,82,88,60,58,70,52,54,47,33
OTU106 ,0,0,0,0,0,0,16,0,16,0,0,0,0,12,15,132,115,27,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,15,23,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,14,0,0
OTU107 ,8,0,2,12,8,8,24,14,18,10,10,2,14,13,12,36,51,21,4,0,6,10,10,6,26,20,12,2,14,4,2,8,8,24,21,26,8,2,12,4,16,4,15,23,14,8,6,4,4,4,4,16,22,24
OTU108 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,28,65,63,95,0,0,0,0,0,0,16,0,0
OTU109 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,0,0,0,0,0,0,0,0,0,0
OTU110 ,4,0,1,6,6,8,16,4,17,4,7,0,18,4,10,29,44,7,12,6,2,0,6,4,16,18,16,6,8,10,12,4,2,16,9,0,12,4,16,39,32,21,12,19,42,4,0,2,10,14,4,23,44,11
OTU111 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,115,66,44,0,0,0,0,0,0,133,87,83,0,0,0,0,0,0,0,20,8,0,0,0,0,0,0,80,95,67
OTU112 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,10,7,8
OTU113 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
OTU114 ,37,46,40,22,67,27,0,36,38,68,42,52,22,1,10,168,19,68,165,35,100,32,15,29,111,95,113,47,90,48,24,10,14,58,105,133,50,14,0,47,19,41,47,97,123,18,18,12,15,22,18,137,94,89
OTU115 ,0,0,0,34,30,0,0,0,0,0,0,0,0,0,0,28,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU116 ,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
